0,https|||www.newyorker.com|news|news-desk|why-is-the-trump-campaign-attacking-senator-kirsten-gillibrand.html,https|||www.newyorker.com|news|news-desk|trump-reportedly-called-sessions-a-dumb-southerner-what-do-alabama-republicans-think-of-that.html,https|||www.newyorker.com|humor|borowitz-report|military-refuses-to-participate-in-trumps-parade-citing-bone-spurs.html,https|||www.newyorker.com|news|current|trump-putin-helsinki.html,https|||www.huffingtonpost.com|entry|twitter-in-melt-down-after-trump-says-synagogue-needed-armed-guard_us_5bd5198fe4b0d38b58843468.html,https|||www.huffingtonpost.com|entry|rep-kevin-mccarthy-delete-tweet-attacking-3-jewish-money-men_us_5bd4fa98e4b0d38b58842c96.html,https|||www.breitbart.com|entertainment|2018|10|27|exclusive-blexit-in-my-own-words|.html,https|||www.breitbart.com|tech|2018|10|27|report-facebooks-political-ad-tools-allows-users-to-purchase-ads-in-the-name-of-mike-pence-isis-others|.html,https|||www.breitbart.com|politics|2018|10|27|barack-obama-complains-about-media-coverage-of-donald-trump|.html,https|||www.breitbart.com|politics|2018|10|27|watch-live-walkaway-from-democrats-rally-in-washington-dc|.html,realdonaldtrump oct2018.html,
https|||www.yahoo.com|entertainment|president-donald-trump-tweetstorm-sunday-174624084.html.html,0.9597924864162122,0.955383565270118,0.972456693864653,0.9586770458360119,0.9521682626968658,0.963772646242264,0.9684903976231279,0.9825657509822742,0.9754132619212231,0.9592579097722881,0.9424500719068652,
https|||www.youtube.com|DonaldTrump.html,0.9090316592312273,0.9189261462112607,0.8825412152547458,0.9177691161026856,0.9243249803105974,0.9154117473964019,0.9274775941481338,0.9014817914957628,0.8775877597939561,0.8355194900863998,0.954452628740174,
http|||fortune.com|2018|02|19|donald-trump-oprah-winfrey-history|.html,0.9426543739423529,0.9275385229270737,0.9404787866802364,0.9357778191766214,0.9462973771774357,0.941682291217812,0.942824276862122,0.9439893314053723,0.9330328841751472,0.9110833903428835,0.9325769919000001,
http|||time.com|5447972|donald-trump-midterm-elections-results-reaction|.html,0.9541154909438354,0.9308424390289782,0.9471182212582734,0.9503452337819274,0.9539728863135112,0.9535152155433677,0.94960925206587,0.9446836763437338,0.9266593903527026,0.904449877107219,0.9383201330207136,
http|||time.com|5458339|trump-bin-laden-navy-seal-fox-news-interview|.html,0.952462609441823,0.9316659108614985,0.9496891610169654,0.9478310326054018,0.9511902385634387,0.9520679210301173,0.9485340255868665,0.9477457134613824,0.9317967624126845,0.9110173911267767,0.9336779679856636,
http|||www.bennett.edu|news|bennett-college-president-appointed-to-prestigious-hbcu-advisory-board-by-president-donald-j-trump|.html,0.9021119911585119,0.8713557972017902,0.9718508690445488,0.9022325559571495,0.8988127806455087,0.9194539014665589,0.9264941884371086,0.9609217584417384,0.9643379304935639,0.9785364052635556,0.86231128326402,
http|||www.cc.com|shows|the-daily-show-with-trevor-noah|trump-twitter-library.html,0.8829838371331257,0.8638893275512319,0.9592600407145464,0.8811958352740002,0.8673001630051808,0.8948119209601298,0.9151076484593524,0.9538222635107302,0.96044837878386,0.9783314568170094,0.861032153349161,
http|||www.chicoer.com|president-trump-again-blames-forest-management-for-california-fires.html,0.9887275611539864,0.9734410205885629,0.9713624746347645,0.9877831751606573,0.9797975401949176,0.9899826084359447,0.9716382361789857,0.9689581274914764,0.958991761960771,0.9315531148247533,0.9482740161326276,
http|||www.dailynews.com|trump-uses-derisive-nickname-for-rep-adam-schiff-in-tweet.html,0.9546604976038854,0.9338840830521972,0.9807676510344739,0.9583504240212406,0.9605506842164377,0.9713795166584533,0.9762680298527473,0.9848123753565838,0.973883166206559,0.9653570323047532,0.9414716736407172,
http|||www.djournal.com|news|president-trump-to-hold-tupelo-rally|article_7956983e-26a6-5c71-af71-def730c3f12a.html.html,0.9591777095995033,0.9392886440732559,0.9819550540461082,0.959801566785564,0.9632954490749145,0.9702155417327625,0.968260262350682,0.9789860340813276,0.9714679250576093,0.9638775456911558,0.9506687296096176,
http|||www.espn.com|nba|story|_|id|24280312|president-donald-trump-takes-shot-lebron-james-tweet.html,0.8754768306680099,0.8537997513570353,0.951473242329346,0.8824170032057059,0.8715792134939506,0.9033623842610689,0.9209111855880625,0.9544287643220437,0.9629183671005034,0.9797404831800316,0.8459244209018252,
http|||www.fox10phoenix.com|news|us-world-news|president-donald-j-trump-will-speak-in-orlando-this-monday.html,0.960835888046252,0.94896788281465,0.9746906494077829,0.9667382418764863,0.9636960910512979,0.9760312493612956,0.9849480061706402,0.9846611347714415,0.9673529969267319,0.9514538464115843,0.9540269174126779,
http|||www.fox46charlotte.com|home|president-donald-j-trump-will-speak-in-orlando-this-monday.html,0.955993967192856,0.937503936042765,0.9837595505402594,0.9609483893756928,0.9526566231798901,0.9723447586055343,0.9799260436729995,0.9886265098499776,0.9739148576409096,0.9652616242326684,0.9393345283837605,
http|||www.instagram.com|realdonaldtrump.html,0.9122319193255296,0.8797181284827897,0.9590717875403862,0.917010378587759,0.9244679280933725,0.9315911492951914,0.9308723102190036,0.9524549618731238,0.9480134885199551,0.9550415579582594,0.9068243540738976,
http|||www.nytimes.com|topic|person|donald-trump.html,0.9635549661554258,0.9417284691795252,0.9893645067607745,0.9628929660117377,0.9608220986801572,0.971951185686151,0.9723672816891429,0.9869198548611775,0.9796796923621306,0.973117090321349,0.9408724649342974,
http|||www.spaceref.com|news|viewsr.html|pid|51900.html,0.9594064532778622,0.9327986159139889,0.9790978153504504,0.9645022145796897,0.9605335977592386,0.9739035012578402,0.9705661040447657,0.9755800380193004,0.9568523877373495,0.9478633073584684,0.948827634890027,
http|||www.theintelligencer.net|news|top-headlines|2018|09|president-donald-trump-set-to-visit-wheeling-w-va-saturday|.html,0.9309140747178658,0.9107160691032009,0.9790918819122882,0.9336536359705083,0.9194686996988148,0.9515628195862844,0.9523701197531887,0.9791607864315234,0.980056136811118,0.9818272165858793,0.8903221792144922,
http|||www.twitter.com|realdonaldtrump.html,0.9394899730523824,0.9285155296423102,0.9340844670745502,0.9454016656381783,0.9538610404051612,0.9474573527152372,0.9566016790447701,0.948788319757614,0.9292374604119855,0.907829459994989,0.9821307329647143,
